sequence_index,anomaly_score,max_severity_score,max_severity_level,avg_severity_score,critical_count,high_count,medium_count,low_count,priority
9893,1.1460682927628585,0,INFO,0.0,0,0,0,0,370
11153,1.1460682927628585,0,INFO,0.0,0,0,0,0,371
11155,1.1460682927628585,0,INFO,0.0,0,0,0,0,372
14529,1.4188250176702761,0,INFO,0.0,0,0,0,0,373
11172,1.4421038249674327,0,INFO,0.0,0,0,0,0,374
14528,1.4188250176702761,0,INFO,0.0,0,0,0,0,375
14527,1.6853515554989007,0,INFO,0.0,0,0,0,0,376
14526,1.951878093327525,0,INFO,0.0,0,0,0,0,377
14525,1.951878093327525,0,INFO,0.0,0,0,0,0,378
14524,1.729691474186783,0,INFO,0.0,0,0,0,0,379
14523,1.729691474186783,0,INFO,0.0,0,0,0,0,380
14522,1.4631649363581587,0,INFO,0.0,0,0,0,0,381
14521,1.1966383985295341,0,INFO,0.0,0,0,0,0,382
11173,1.1460682927628585,0,INFO,0.0,0,0,0,0,383
11171,1.4421038249674327,0,INFO,0.0,0,0,0,0,384
11156,1.1460682927628585,0,INFO,0.0,0,0,0,0,385
11170,1.738139357172007,0,INFO,0.0,0,0,0,0,386
11169,1.738139357172007,0,INFO,0.0,0,0,0,0,387
11168,1.738139357172007,0,INFO,0.0,0,0,0,0,388
11167,1.738139357172007,0,INFO,0.0,0,0,0,0,389
11166,1.4421038249674327,0,INFO,0.0,0,0,0,0,390
11165,1.1460682927628585,0,INFO,0.0,0,0,0,0,391
11164,1.1460682927628585,0,INFO,0.0,0,0,0,0,392
11158,1.1460682927628585,0,INFO,0.0,0,0,0,0,393
11157,1.1460682927628585,0,INFO,0.0,0,0,0,0,394
19118,1.0187916980766745,0,INFO,0.0,0,0,0,0,395
